X,Y,Z,color
6.341029408635794340e+00,6.670269338752869537e+00,4.853420693369207006e-01,6.359576313360211230e+00
-4.206748504692901847e+00,6.908028958298645605e+00,7.247478128427844446e+00,8.379896908899054253e+00
5.965859765904667711e+00,4.135244971977780626e-01,1.231740500460151644e+01,1.368612248936208253e+01
2.328062844957826893e+00,8.583720619743844260e-01,7.171691217350469216e+00,7.540094928254881701e+00
6.214140078560274283e+00,5.414255580479264474e+00,-3.634711411119710411e-01,6.224760893913141580e+00
1.147089295602740400e+01,1.554514495117408934e+01,6.255307762548332207e+00,1.306561366384436340e+01
-7.805216086664031216e+00,1.319459043785215613e+01,4.317071114331096027e+00,8.919557229241309670e+00
1.012684454908587028e+01,1.616556943423453063e+01,8.573862687857452869e+00,1.326891487317574203e+01
6.211080835621023866e+00,1.614730816051125473e+01,-3.772254616618634371e-01,6.222525548002575846e+00
-5.720675274550313105e-01,1.798791682105532530e+01,-1.092831188295669698e+01,1.094327473232492132e+01
-7.494026314719953064e+00,1.512670458572455523e+01,4.729763511567604439e+00,8.861777094977702163e+00
3.586163935968440075e+00,2.055922929901727869e+01,-4.081634504584498835e+00,5.433259795431781392e+00
3.125238404524104396e+00,1.887532960533816606e+01,-1.083466981825522168e+01,1.127639947659371522e+01
5.101511434041376525e+00,1.232106049068791798e+01,4.857310519672906501e+00,7.044067319111876557e+00
1.855044893429660169e+00,1.235131108031460556e+01,-4.735369833810094242e+00,5.085756484496489982e+00
2.825406313531740654e+00,7.196078473968193778e-01,-4.457298439406895518e+00,5.277350681401054011e+00
2.878711674778584584e+00,2.096905813187543899e+01,-4.435808021357215303e+00,5.288040630407782494e+00
1.013733426379387836e+01,2.763095944688977568e+00,8.559373948239068497e+00,1.326757055235369798e+01
7.438846097137052027e+00,1.554729112926343149e+01,-9.012076996594478473e+00,1.168563062266810348e+01
1.079960467202646690e+01,1.724131909761048576e+01,7.548958544766668055e+00,1.317642729204929708e+01
6.158325618812217073e-01,7.834145115409267390e+00,-1.103415602367850923e+01,1.105132792469547276e+01
-9.339042669063911006e+00,4.133893147971588355e+00,-2.612350900350351779e+00,9.697530366085876707e+00
2.038744896516857530e+00,2.073957622601655615e+00,7.302473844695239968e+00,7.581728365322224938e+00
2.711234264990001752e-01,1.572072612242113365e+01,1.411535802508867832e+01,1.411796161238696357e+01
-2.182780083123094350e+00,9.505724113319608648e+00,7.827284277108002009e+00,8.125940440708447454e+00
-8.800357156412756510e+00,1.498807293902384785e+01,2.498475019246403583e+00,9.148150824195210973e+00
-3.399944490135345276e+00,1.922356062588781356e+01,7.546754671437343909e+00,8.277265768770691423e+00
2.673928995412902854e+00,3.078258459172190431e+00,1.368543657420769577e+01,1.394421279596562613e+01
6.340477697020357795e+00,1.930259101519979126e+01,4.784710384540729056e-01,6.358505481719104679e+00
3.929680980153231196e-01,8.644155649677170317e+00,7.793702382997877542e+00,7.803603062739965956e+00
1.430533022035405999e+00,6.410607207843070476e+00,-1.103216259757449258e+01,1.112452409348172289e+01
2.978394773752486291e+00,1.980430747265836189e+01,-4.393763970311129974e+00,5.308106748655338158e+00
-5.543189734142605296e+00,2.080368554473438891e+01,-8.841626943890037893e+00,1.043557949725966338e+01
-9.010373899091954186e+00,4.176736573116411222e+00,1.926868800794863335e+00,9.214101213732904583e+00
3.313116554628918742e+00,1.379360528599164937e+01,6.604616531160338866e+00,7.389025702231156068e+00
5.428032520624396007e+00,2.236401589192267725e+00,4.355393192876253039e+00,6.959381215992470615e+00
-9.472255026802310240e+00,1.366919408100762112e+01,-1.303749803101916571e+00,9.561557343961803568e+00
-2.620038241700855863e+00,1.737357778329284486e+01,7.749077637874028923e+00,8.180024732589398440e+00
-8.268585949366402232e+00,1.437446947700541955e+01,3.591724885006806645e+00,9.014987590209797119e+00
-3.081979487814539009e-01,8.763995983314510241e+00,7.887019002088647035e+00,7.893038370294451767e+00
3.804592326089163645e+00,8.044393550839160412e+00,1.332663048882048784e+01,1.385907655485373091e+01
5.679674041379127125e+00,8.255570719691759152e+00,-1.839160997354759575e+00,5.970025995798247997e+00
4.448877164273488560e+00,1.238394817785138713e+01,-3.441692232250928907e+00,5.624744744815581399e+00
-7.524014531330810440e-01,1.851291267152240749e+01,7.913089915408900055e+00,7.948779777803811619e+00
-6.725094795330341491e+00,1.951038930264412485e+01,-7.778607673031855185e+00,1.028268628993072475e+01
-7.705913918982353339e-01,1.124122024353680249e+00,-1.089777022134246032e+01,1.092498086453455386e+01
-4.792050985997584611e+00,3.814070287559454542e+00,6.967619378353991699e+00,8.456445615860985754e+00
9.615279726745760980e-02,2.356710632394058536e+00,1.413003504519390319e+01,1.413036219418420458e+01
-1.397270272384179668e+00,4.060027456105193444e+00,7.906384034321241927e+00,8.028902335453981465e+00
5.678946307289849393e+00,7.278764022792607591e+00,-1.001318598770798118e+01,1.151148664532572319e+01
-2.902195869506893011e+00,1.063716533507509965e+01,-1.032119450654893456e+01,1.072146430796646221e+01
1.214989158602480046e+01,1.321868576719219668e+01,-2.350899193715692004e+00,1.237524111163775764e+01
3.091457287862132475e+00,1.537498660193373112e+01,1.356529462817720777e+01,1.391309909804171774e+01
1.128737211924830142e+01,1.869234236910194724e+01,6.645738817605243653e+00,1.309849662328501729e+01
9.501191402410492870e+00,2.077085718182560470e+01,-7.195222749072502921e+00,1.191821582595354556e+01
3.312030309421266860e+00,1.391998604969951714e+01,-1.079663860753372795e+01,1.129322584526728335e+01
-1.606507271072449838e-01,1.775265489202302405e+01,7.872745792394605147e+00,7.874384735824573767e+00
6.006876532599127572e+00,1.633881578541867796e+01,-1.086197246549214013e+00,6.104292762990747967e+00
2.951682146199305468e+00,6.458172823592951417e+00,-4.405270202794823398e+00,5.302719401573468438e+00
5.306882933068941099e+00,1.838953767493338276e+01,4.552875694746947310e+00,6.992258830815397452e+00
-7.056917399789818468e+00,8.980258969037757666e-01,5.234816775042210324e+00,8.786545957070936552e+00
-9.425846975813989559e+00,7.714218780615067494e-03,-1.982555717957964259e+00,9.632087955696290393e+00
1.011553082129156245e+01,5.748385217157748528e+00,-6.452964753065502101e+00,1.199852982247430511e+01
5.212418328357514952e+00,9.704048122176446967e+00,1.272189859401128942e+01,1.374830930209615865e+01
5.200150298966630835e+00,1.340562079501422410e+01,-2.609372127593333257e+00,5.818108458262332583e+00
4.840023506671845333e+00,2.137175597435440721e+00,-3.050021600449627446e+00,5.720879242594213210e+00
-6.813896170064790425e+00,1.413321281053164036e+01,-7.684165916107812855e+00,1.027013080942480627e+01
7.932067091711552109e+00,1.683813320825358417e+01,-8.651795935997913745e+00,1.173760031972308049e+01
1.258232669382832292e+01,3.891571311166702962e+00,1.768600631978795468e+00,1.270601799249712016e+01
7.694137037376301613e+00,8.717630351467670735e+00,1.113220847947964742e+01,1.353239854499284078e+01
2.175011973100659191e+00,1.091968478901950590e+01,1.381074393548558099e+01,1.398096295448503668e+01
-4.971840763310811262e+00,9.487947379774093193e+00,6.870117324242175805e+00,8.480431157940703457e+00
-3.556373474971598281e+00,1.679642854865788237e+01,7.496119881666442275e+00,8.296963635800537418e+00
6.009274569423926238e+00,2.017097036050594738e+01,-1.079432600389554020e+00,6.105452938931628992e+00
1.913262004445012598e+00,1.677801644417177940e+01,-1.100263305598337205e+01,1.116774398266144708e+01
-1.016241681939223263e+00,1.637849175392315892e+00,-1.085475722111575791e+01,1.090222461176962554e+01
1.236942992325616508e+01,1.690364701534166869e+01,3.433555512153326106e+00,1.283713753456678930e+01
4.466960045909314836e+00,1.398522976946574570e+00,-3.425226851626480773e+00,5.629023986167868365e+00
-9.401761781197773615e+00,4.955378090072970032e+00,1.970159547083034368e-01,9.403825810636901039e+00
-7.355923315877077151e+00,3.215034833550178828e+00,-7.050194313960563619e+00,1.018895714455929280e+01
5.319172124526348355e+00,4.147901243767793567e+00,4.533505811910437444e+00,6.989010447621598843e+00
6.303857900714702645e+00,1.109461766820436246e+01,1.401616063699847314e-01,6.305415902880902479e+00
1.242367211529883697e+01,1.410548700982792703e+01,3.137594021136016931e+00,1.281374750297204557e+01
2.758990373603839696e+00,9.876746929056860580e+00,-4.483121689538005050e+00,5.264067625405733253e+00
-8.799442197695444889e+00,2.015360841961411609e+01,2.500728791872641743e+00,9.147886503509106149e+00
5.150652098428165182e+00,5.046138720633499553e+00,-2.675508352956917690e+00,5.804098722953004774e+00
-8.291389087328436602e+00,1.602594483535064995e+01,3.551684591429212556e+00,9.020066320957113248e+00
2.618518529971889830e+00,1.827382574865011833e+01,1.370032440351748448e+01,1.394831631607997480e+01
-6.550462204206398020e+00,1.180338832584910236e+01,5.734207218484523416e+00,8.705727282269791090e+00
1.247039498572115157e+01,9.580672541192615910e+00,2.844068065513137178e+00,1.279060101250800763e+01
5.199987978587217619e+00,1.251987338236411595e+01,-2.609592286749037093e+00,5.818062124153681403e+00
4.014489282170033313e+00,9.005005173367202076e+00,6.059743070709769697e+00,7.268879575262830350e+00
-5.249863521316760817e+00,1.165907152879075781e+01,6.707908691912669141e+00,8.518045903344848568e+00
-4.972574963208941767e+00,8.755612994704833341e+00,6.869707488140014640e+00,8.480529625992671683e+00
4.906218230917622769e-01,8.409863916176814058e+00,-1.102912212360462441e+01,1.104002919337982824e+01
-8.526004953749151127e-01,1.460227583093012704e+01,7.915495196873680861e+00,7.961280789951065806e+00
4.912947178658740199e+00,1.949875474427327005e+00,-1.033076602241166242e+01,1.143948323090279118e+01
-2.749693275272921955e+00,3.497383527305237383e+00,-1.037850730519933506e+01,1.073658358101668675e+01
-4.926765684166908521e+00,1.787516790601508276e+01,6.895095069521637754e+00,8.474394144977340559e+00
-7.027178340566037740e+00,1.619262428311894908e+01,5.266481814312716558e+00,8.781632315840091962e+00
-4.956491007686073758e+00,5.910528273182269032e+00,-9.261258687088865571e+00,1.050417610183930073e+01
3.294543800064175354e+00,7.922647585980964635e+00,-4.243814769894918015e+00,5.372521070383954545e+00
1.239736094857180504e+01,1.944655663919808930e+01,-1.281221636640951456e+00,1.246338988282762905e+01
-1.353536942701682122e+00,1.717962172865108528e+01,-1.078614341524743026e+01,1.087073833874883277e+01
6.163241958095619921e+00,1.290127229957224841e+01,-9.777624359168953561e+00,1.155800543100081867e+01
-9.186986033887324155e+00,4.651293754862112273e+00,-3.332611959290137094e+00,9.772769047616156612e+00
4.965494823989917705e+00,9.292913976206613746e-01,-2.906527694343099544e+00,5.753611221229157913e+00
-5.335403679332208604e+00,9.056414783679860747e+00,6.655093399114593744e+00,8.529759701912492886e+00
-5.358575284099607927e+00,1.412516992440669839e+01,6.640543737164291471e+00,8.532944989893881171e+00
8.943356504297674814e-01,1.739809030087488395e+01,7.686292755089068507e+00,7.738147877403503294e+00
1.391221183849221221e+00,1.790646912058765494e+01,-4.796996301190291412e+00,4.994664142464853462e+00
7.197929585657003138e+00,6.882939271606310916e-01,-9.174156701540566061e+00,1.166084651749168977e+01
4.940802802639193025e+00,5.127297710574466372e+00,-2.935546297886837852e+00,5.747083121167156250e+00
-5.616625961594404082e+00,7.120986358025463758e+00,-8.784632215581771320e+00,1.042670851014323574e+01
3.829656847861035551e+00,3.963376430147103058e+00,-1.067382958622497036e+01,1.134005774271632383e+01
-3.165373266227814675e+00,1.686248294564059336e+01,-1.021595670089926600e+01,1.069510912656800983e+01
5.165682181695088637e+00,1.611678102478379415e+01,1.274502862962633820e+01,1.375209173806941720e+01
4.701679871103336517e+00,1.085349384800038663e+01,-3.197537636373320780e+00,5.685951155819241265e+00
1.223567968980389864e+01,2.064145603791296679e+01,4.039521067602831472e+00,1.288524690982236365e+01
1.354875589899940946e+00,3.025229362907687403e+00,-4.799945103739847063e+00,4.987500462458409167e+00
-9.230458602613504482e+00,1.889268576988104442e+01,-3.152213416833457238e+00,9.753861565545541623e+00
-5.280953953510798549e+00,2.445728337400239205e+00,6.688874560649597178e+00,8.522295321520292788e+00
-9.403055466092476777e+00,3.426815815796534714e+00,-2.181116891143183967e+00,9.652705475214796493e+00
-2.404755396139191426e+00,1.462060320526299506e+01,7.790677969840814399e+00,8.153374255179480556e+00
6.344018995981578257e+00,2.300963532875475615e+00,1.453689146364444795e+00,6.508439840363656081e+00
8.770259064661488635e-01,1.188274700379292881e+01,-4.813370635237823159e+00,4.892618042805153777e+00
-9.455786872553511913e+00,8.824904265925725966e+00,-1.633450867135131768e+00,9.595835925780505704e+00
1.260528168672520799e+01,1.529795327636131219e+01,1.124881839091236069e+00,1.265537378166315463e+01
-3.021149056331172922e+00,1.891418001498616874e+01,7.655283201811951876e+00,8.229866494695706081e+00
5.879378711949414082e+00,1.616730180805016204e+01,3.442030205066119120e+00,6.812830980665193437e+00
3.765371999286621474e+00,1.784348740484495366e+01,-3.969638530422509692e+00,5.471385231842728736e+00
3.972722778562280510e+00,6.918544191558799739e-01,-3.827325945596467438e+00,5.516425488406736299e+00
5.914386759169145691e+00,6.514105463128265328e+00,3.353572471421493173e+00,6.799001327997470590e+00
4.575430984803671386e+00,1.082409482041297899e+01,-3.323318877012724215e+00,5.654999297525209023e+00
4.327069897882884320e+00,8.735019607225368077e+00,5.767609083837476724e+00,7.210329288259224256e+00
3.115244446226351993e+00,4.856354012573457446e+00,-4.332016338457670201e+00,5.335832973061313211e+00
3.089993416759055034e+00,6.465356057160489556e+00,-4.343766365038177923e+00,5.330700286983998559e+00
1.248493305929766350e+01,1.985405037822372165e+01,2.742509155698737100e+00,1.278260184642528507e+01
6.234608608931373475e+00,6.177798477298382274e+00,-2.673095287573126755e-01,6.240336440507487481e+00
-8.448512574261606289e+00,7.431986313775500008e+00,-5.326182964995805236e+00,9.987271383819905424e+00
1.014105454363298442e+01,7.790524875039239738e-02,-6.419336014851008798e+00,1.200203574934279338e+01
-8.263893538799264249e+00,1.774663017283536348e+01,3.599905330991040486e+00,9.013947792876656706e+00
6.109558266033646490e+00,3.251654771433109214e+00,-7.697374252400884798e-01,6.157856600301381711e+00
6.278537459088176398e+00,4.287029785788247338e+00,2.013632218335404289e+00,6.593538301692936088e+00
-7.096778014882623609e+00,5.360554858932537137e+00,5.191874671839388888e+00,8.793168985104784952e+00
-9.349796011368855631e+00,1.857706319374169368e+01,-2.548417275822694172e+00,9.690877982201639540e+00
-1.210652073119006245e+00,4.335479636172609119e+00,7.913718047360905672e+00,8.005786143488537121e+00
1.066384090189977307e+01,1.674805357822673813e+01,-5.670307314907353735e+00,1.207766069346719107e+01
8.417103863328122770e+00,1.696903614678099359e+01,-8.256551382655533899e+00,1.179060126458715452e+01
8.520725589954825097e+00,1.946743194451431336e+01,1.040820780809603896e+01,1.345115438747999548e+01
1.343515957661815863e+00,2.426787585606593467e+00,-4.800810909951342076e+00,4.985260326362082495e+00
1.094699178134023931e+01,4.562858419094458107e+00,7.293367213001337390e+00,1.315408052143568263e+01
-4.456219415744299361e+00,1.560086413369514879e+01,7.135003247616919175e+00,8.412262645968707986e+00
1.183793360217221924e+01,4.116015839895520223e+00,5.350292916062394433e+00,1.299085471618806054e+01
2.529137334220505018e+00,6.012920484342429539e+00,-1.093419166180194857e+01,1.122288211433975924e+01
1.667472630419270185e+00,3.501573182338615364e+00,1.391840316178175030e+01,1.401793178564846620e+01
9.093433250102469501e+00,3.626630409256035303e+00,-7.626909930744599109e+00,1.186845749732288269e+01
-2.362435850582250030e+00,1.011262044719232023e+01,7.798147269932224290e+00,8.148141137196120098e+00
-9.434324488007803211e+00,2.303344304372129336e+00,-9.453667937404765242e-02,9.434798128670840001e+00
-3.260513771236886349e+00,6.755649987736066286e+00,7.588998825886626776e+00,8.259773194933016427e+00
-2.390424932679962922e+00,8.958472101576459679e+00,7.793233216898213023e+00,8.151602010141544952e+00
4.523924475788149380e+00,5.155104470035294373e-01,5.564391573682027747e+00,7.171355956016869371e+00
-9.380029897474196687e+00,8.154996495963503733e+00,3.564162073300231603e-01,9.386798889416844816e+00
1.576921619056617319e+00,1.976571157795856237e+00,-1.102543727071512691e+01,1.113763658965053338e+01
3.689260368481597219e+00,1.036514915406971049e+01,6.329568355351696596e+00,7.326259457016148779e+00
-9.400809618614108132e+00,1.734050195969902219e+01,-2.198899267549941250e+00,9.654552266897683310e+00
5.202124456781222150e+00,1.718686540581753164e+01,-2.606692768588923403e+00,5.818672189911983317e+00
6.206047765243419612e+00,1.689418826285410624e+00,-3.995373575518744724e-01,6.218895317060931127e+00
2.200402844490233267e+00,1.262578291116492402e+01,-4.660159130689226714e+00,5.153528480700080294e+00
3.775331673058774484e+00,1.752631402139596517e+01,1.333727812253995992e+01,1.386131728803521135e+01
1.727362446833363707e-01,4.997423401627341555e+00,-4.745629261962827528e+00,4.748771936219421619e+00
6.355194531229664712e+00,1.600045674044158162e+01,7.165764331576722768e-01,6.395465527569388797e+00
-5.093252400707990901e+00,1.870605127545195856e+01,-9.168853512577971543e+00,1.048852204805000632e+01
3.802069020668769284e+00,1.692860718024932609e+01,-3.945475093286096246e+00,5.479279382333967163e+00
1.168353287566276322e+01,2.253321661825594902e+00,5.755119387600490910e+00,1.302406770645130152e+01
5.501494035201396571e+00,1.902599899700828656e-01,-1.009259744798836955e+01,1.149464918414206771e+01
4.305000630402422424e+00,4.026206308358758257e+00,1.313279949383530543e+01,1.382039988470109826e+01
-9.472161417388246463e+00,5.680024159879088153e+00,-6.828274792419390948e-01,9.496741298122552521e+00
2.303796179486760742e+00,1.293984280293514999e+01,7.183232654532351269e+00,7.543626992750747107e+00
-8.834260942396307215e+00,8.069736680088686498e+00,-4.449027366997786004e+00,9.891309868295712349e+00
8.182678350054972682e+00,1.477154764389094233e+01,1.071881573783813302e+01,1.348514871264625015e+01
-9.436865250387636905e+00,7.414574170953780019e+00,-1.870462633997614033e+00,9.620449896920362676e+00
4.220284694607157050e+00,3.242933917746606109e+00,5.871373633733869113e+00,7.230755925243271598e+00
1.187813703703245238e+01,6.566486713206737491e+00,5.237730211707856576e+00,1.298167775139867253e+01
-2.922984246440067491e+00,1.857080875417183563e+01,7.680220062003893844e+00,8.217640604561864848e+00
6.160726552719984761e-02,2.012917922914636293e+01,-4.725025130704396226e+00,4.725426746967286817e+00
5.090336789277093210e+00,4.357767415414738110e+00,4.872922415675838614e+00,7.046765321582936892e+00
1.093766115902054858e+00,1.655783612751326928e+01,7.633709234119020692e+00,7.711669144054967617e+00
1.243971737610119987e+01,5.740323467337284491e+00,3.041639970669433701e+00,1.280617593618204531e+01
-8.351554415611291304e+00,1.862976241205955930e+01,3.443676028716839088e+00,9.033679524295481045e+00
-7.715798799041815315e+00,3.476457868721364530e+00,4.440879228209197116e+00,8.902525452186869970e+00
-2.056197455296360221e-01,1.398515829257519449e+01,7.877395075036535133e+00,7.880078213314987146e+00
1.173848832536238440e+01,1.768436558976832940e+00,5.615625840581997430e+00,1.301258474501054963e+01
6.744693910320364694e+00,2.045175980345126021e+01,1.183164420323071653e+01,1.361905652002941203e+01
1.073641902853104124e+00,1.471330023745139925e+01,1.401968489128540440e+01,1.406073509410152766e+01
-3.287000540718785668e+00,1.767813052750679148e+01,7.581181507341085535e+00,8.263091770150930770e+00
4.334290714125966559e+00,1.190005612662372592e+01,1.312075463500944927e+01,1.381811413278528811e+01
1.125818657647519494e+01,1.001282864250606330e+01,-4.636849372412244819e+00,1.217567809582554972e+01
9.411031366243917118e-01,1.305953021928166713e+01,-1.104057174278784181e+01,1.108060916743342261e+01
5.197438129754408109e+00,1.110357174568840932e+01,4.719417873411460462e+00,7.020417948847529566e+00
6.022515993844582027e+00,9.857071458048212165e+00,3.053668326271319344e+00,6.752450602780184497e+00
6.277246087835053778e+00,1.594845528061049755e+01,-3.661213792512201665e-02,6.277352857366227390e+00
8.922180854413705120e+00,3.742220053724630624e+00,1.001001491753277861e+01,1.340916514359097533e+01
2.706226706214189814e+00,3.594613011258328772e+00,6.977573828859327421e+00,7.483996226790170958e+00
-8.119152547559213673e+00,9.068695663643829619e+00,3.842953375403263649e+00,8.982701639042710795e+00
-9.352646730613178860e+00,6.735706236943865832e+00,5.331729630247854512e-01,9.367831887696853599e+00
1.045484493993601127e+01,1.556614876173506135e+00,-5.984478388733547760e+00,1.204648348288099058e+01
1.260230330985471525e+01,1.773388034079342290e+01,1.299404677087853788e+00,1.266911603974061507e+01
5.820577416399099313e+00,1.620365894058134515e+01,-1.548816549917628294e+00,6.023118309114802393e+00
-6.743559410512284025e+00,1.142235149586267973e+01,5.553358663807805407e+00,8.735867785858369317e+00
1.260518348522495913e+01,2.056581528255174973e+01,1.134216979036114958e+00,1.265610915138305259e+01
1.229324494910166088e+01,1.524601397499711464e+00,-1.785067849312030663e+00,1.242217125164763480e+01
4.668011549976138319e+00,1.610005532158537633e+01,-3.231871073443642217e+00,5.677615913926582714e+00
6.157235953425138852e+00,5.593778223791033177e+00,-5.986223944646629214e-01,6.186267320226776611e+00
2.055152269460950976e+00,7.740577318815083707e+00,7.295448179733045713e+00,7.579394104665669651e+00
3.535651428403016272e+00,4.604867089264418567e+00,-4.111459725906859930e+00,5.422631473825452630e+00
-6.608733406512186548e+00,1.656979572069916884e+01,5.680791922220460144e+00,8.714743490310853602e+00
4.862489968079571234e+00,3.029042142452886388e+00,-3.025036936863942927e+00,5.726661956067046866e+00
-8.057585204824963654e+00,1.764035065244083711e+01,-6.036073101424921816e+00,1.006771363412565634e+01
5.134098814548074152e+00,1.389313061282651240e+01,4.811257889950748101e+00,7.036133392791616536e+00
-6.351521154366690070e+00,1.239488150651409271e+00,-8.151212011880287989e+00,1.033363818976593862e+01
5.206915996012733139e+00,1.703061636360322240e+01,-2.600176051849756753e+00,5.820042069448145838e+00
3.134413741360605243e+00,1.318287003942256774e+01,1.355212712740004299e+01,1.390987775572604868e+01
8.015301937532813170e+00,1.900462871114517327e+01,1.086496025677863564e+01,1.350157126156791243e+01
-4.400389749791365546e+00,1.572316843458140312e+01,7.161033134269045419e+00,8.404988132065867035e+00
5.296959748181867766e+00,1.178353947602527185e+01,4.568413527157605181e+00,6.994868456874332452e+00
4.982093243456967357e+00,1.756749079300315231e+01,5.019630566537466976e+00,7.072336538303082065e+00
-9.154979157169037762e+00,5.839055004325664378e+00,1.444681985419051351e+00,9.268265717338591614e+00
1.873179778304611354e+00,1.148595129873583609e+01,-4.732049955454629142e+00,5.089312258327982619e+00
-2.700199953937102215e+00,6.165953215871613047e+00,-1.039654008166802690e+01,1.074146756551318482e+01
-5.557767770596686141e+00,2.033229221290068267e+01,6.511089697573139823e+00,8.560553232223156783e+00
-3.337002660297945233e+00,4.750122317682134110e+00,7.566159081638980766e+00,8.269362127969943188e+00
1.202694837635181635e+01,3.305030330797126270e-01,-2.764021418956088549e+00,1.234047412589482384e+01
4.430204534839463193e+00,6.842951682079720932e+00,-1.049842003290507186e+01,1.139489075892413616e+01
5.718857621049717288e+00,1.055269733636589891e+01,1.245673719553775705e+01,1.370677329091468799e+01
-1.400563637622102897e+00,5.956216188315766047e-01,7.906215214745956565e+00,8.029309903404508120e+00
1.083241523317505539e+01,1.174421430071205386e+01,7.493196199012516878e+00,1.317153024750042611e+01
9.897377604143358099e+00,1.835993827397583544e+01,-6.730726386707289954e+00,1.196915874787013934e+01
-1.819117450508529688e+00,1.479937608275007221e+01,7.873624961856054760e+00,8.081036959370214490e+00
-4.350414224441317756e+00,1.308233478254438964e+01,-9.634801618565784764e+00,1.057144768484142894e+01
3.043300834161664081e+00,2.007519676487327587e+01,6.780441154095697698e+00,7.432096757400543652e+00
1.199523794005969179e+01,2.012386601068422110e+01,4.889294658055244547e+00,1.295341404773023619e+01
5.034106367772893442e+00,1.730959586376780024e+01,-2.823766765214930530e+00,5.771991481835708981e+00
6.099497599287642124e+00,1.276257879510287196e+01,2.807332943786193358e+00,6.714535666818886916e+00
6.361003880473643513e+00,1.024305574945184105e+01,9.890532222842437493e-01,6.437437117666594766e+00
-5.196840739313548951e+00,2.796383781758134957e-01,6.739947774727581553e+00,8.510819565461616776e+00
7.917544055806812864e+00,1.273150003075737047e+01,-8.662980353010768297e+00,1.173604415773442788e+01
-9.368824562876783446e+00,2.077084958249392699e+01,-2.428181010408052565e+00,9.678374693576893506e+00
-9.245912318168203470e+00,1.718012205050460750e+01,1.078748694803648212e+00,9.308630046456626062e+00
2.427442903400750876e-02,7.152697521571391270e+00,-4.717472124949571466e+00,4.717534578313247629e+00
-6.653435519148686694e+00,3.192987525932862614e+00,5.639144226724680742e+00,8.721705785984278592e+00
2.994552694947823390e+00,1.646523090381023735e+01,-4.386718238242448109e+00,5.311369196784215596e+00
6.168941869521268551e+00,1.562269423326657147e+01,2.549806254953288942e+00,6.675129641237799838e+00
8.031482009158265711e+00,2.030798263156578543e+01,1.085104405424038276e+01,1.349999482705450760e+01
6.043748283434622337e+00,1.837168960072611412e+01,2.988979423951552583e+00,6.742469229468140313e+00
1.244818823806738628e+01,1.166891513072055453e+01,2.989079807258800958e+00,1.280203063988371781e+01
1.177760098180209702e+01,2.126969186259584976e+00,-3.474731960660539798e+00,1.227948073352377278e+01
6.196708936224013975e+00,1.015351382606316122e+01,-4.399496712135385068e-01,6.212306926857321443e+00
-5.662843063831243029e+00,6.587596134468657105e+00,-8.748218028532512847e+00,1.042108968584009787e+01
5.144866471420974641e+00,1.076057812252163615e+01,-2.683110479790479008e+00,5.802476441616390090e+00
6.312968550149473224e+00,6.335733067432716581e+00,-9.699014371965962056e+00,1.157257325329067221e+01
-2.913599125593739902e+00,1.809828283148750927e+01,-1.031680195815666856e+01,1.072032940298412029e+01
1.211421091599542166e+01,1.773086729363926395e+01,-2.476374972661913976e+00,1.236472964210899761e+01
-9.056799594322217928e+00,6.624768300508174335e+00,1.782183355775594835e+00,9.230481916201268788e+00
9.588015751345775328e+00,1.259120827385389418e+01,9.267473056086179994e+00,1.333477044771817610e+01
2.322181424863172694e+00,9.033798010420136748e+00,-4.627515018907778277e+00,5.177491846463556868e+00
2.780021472682420391e+00,1.909094789759982547e+01,6.936440053716642851e+00,7.472798673012666981e+00
5.043105098585106916e+00,3.934578929952778470e+00,-1.028135473048492265e+01,1.145160094176529597e+01
-6.201195733313914715e+00,1.465229643748414645e+01,6.034828569703452494e+00,8.652975464461905020e+00
6.331294462908982901e+00,2.037788188458154792e+01,3.754530569396811179e-01,6.342417092404700973e+00
4.847602766068369817e+00,3.680785910824893925e+00,-3.041626211638677635e+00,5.722826451057306585e+00
1.227483445477364121e+01,4.241294996908266945e+00,-1.864476669462553637e+00,1.241562862456300564e+01
-8.879405696818409410e+00,1.456819011211678649e+01,2.296832025668765986e+00,9.171656496120474955e+00
1.166572231657002590e+01,1.636223241502319325e+01,5.799338315695766966e+00,1.302771668663457483e+01
6.828190113823898955e+00,1.030153015067258693e+01,-9.406435029210696186e+00,1.162347625236462711e+01
-5.653451591332749437e+00,1.280341576808954862e+01,6.446037827865482406e+00,8.573967493162983899e+00
-3.043453649483655710e+00,4.466330585048403634e+00,7.649436080545809702e+00,8.232647354703797049e+00
-9.468384913882218257e+00,1.000889879991384745e+01,-1.405719476813040769e+00,9.572165905630967586e+00
1.132707413358936499e+01,2.353509498373218101e+00,6.564061336240914812e+00,1.309158163300989841e+01
7.200175316888565824e+00,6.749860430788959142e+00,-9.172685882822475989e+00,1.166107588942212914e+01
2.311274651193495067e-01,5.980373805650040175e+00,-4.755341005526708464e+00,4.760954524460012216e+00
2.883549143136674875e+00,9.337132562150820547e+00,-1.087900729183169801e+01,1.125467259926345065e+01
9.203420374295715689e+00,1.953265360711763421e+01,9.709914663429437098e+00,1.337854212375487073e+01
4.575704285739767840e+00,3.806620905104690422e+00,-1.045044061409096159e+01,1.140827676466429175e+01
6.350360117821229444e+00,8.429153179119129646e+00,6.207696608054511511e-01,6.380629169430783953e+00
-9.157829383898084430e+00,1.292754160130253815e+01,1.434112394032326376e+00,9.269439971395483369e+00
